query,name,google_id,place_id,location_link,reviews_link,reviews_per_score,reviews,rating,review_id,author_link,author_title,author_id,author_image,review_text,review_img_url,review_img_urls,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes,reviews_id
"restaurant, dublin","The Church Café, Late Bar & Restaurant",0x48670e82449733b5:0x5b8db5dead1bb088,ChIJtTOXRIIOZ0gRiLAbrd61jVs,"https://www.google.com/maps/place/The+Church+Caf%C3%A9%2C+Late+Bar+%26+Restaurant/@53.348638799999996,-6.2667114,14z/data=!4m8!1m2!2m1!1sThe+Church+Caf%C3%A9%2C+Late+Bar+%26+Restaurant!3m4!1s0x48670e82449733b5:0x5b8db5dead1bb088!8m2!3d53.348638799999996!4d-6.2667114","https://search.google.com/local/reviews?placeid=ChIJtTOXRIIOZ0gRiLAbrd61jVs&q=restaurant,+dublin&authuser=0&hl=en&gl=US","{""1"": 337, ""2"": 287, ""3"": 1034, ""4"": 3477, ""5"": 7850}",12985,4.4,ChZDSUhNMG9nS0VJQ0FnSUN4MnFmVVdBEAE,https://www.google.com/maps/contrib/117237046000418468408?hl=en-US,Mark,1.17237E+20,https://lh3.googleusercontent.com/a-/AD_cMMSAi9b0zXEGq97AcjOLLKhFWzIcl-XgmpAPkiiGK7MHRGU=s120-c-rp-mo-ba6-br100,"Amazing. Great food, great service and great venue. Thoroughly recommended as a place to visit. We went on a pre-booked midweek evening meal in May, and we were shown quickly to our table, all the waiters were very good, and the food was faultless. The live music wasn't too loud from the gallery where we were seated.",https://lh5.googleusercontent.com/p/AF1QipMM6E_dEH246wI-kVFEwTw2NaCebN5_L4I0BAjJ,"https://lh5.googleusercontent.com/p/AF1QipMM6E_dEH246wI-kVFEwTw2NaCebN5_L4I0BAjJ, https://lh5.googleusercontent.com/p/AF1QipPKrrx2QURDp807omliLEc9rs4LUNiEmIwiotf9, https://lh5.googleusercontent.com/p/AF1QipOtVHrUHMAQ1VF7k8cPsM6GrSVQGUp4B_aHVC7p",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4MnFmVVdBEAE!2m1!1s0x0:0x5b8db5dead1bb088!3m1!1s2@1:CIHM0ogKEICAgICx2qfUWA%7CCgsI4bmKowYQ2L3rIQ%7C?hl=en-US,5,1684184289,05/15/2023 20:58:09,1,6.59713E+18
"restaurant, dublin","The Church Café, Late Bar & Restaurant",0x48670e82449733b5:0x5b8db5dead1bb088,ChIJtTOXRIIOZ0gRiLAbrd61jVs,"https://www.google.com/maps/place/The+Church+Caf%C3%A9%2C+Late+Bar+%26+Restaurant/@53.348638799999996,-6.2667114,14z/data=!4m8!1m2!2m1!1sThe+Church+Caf%C3%A9%2C+Late+Bar+%26+Restaurant!3m4!1s0x48670e82449733b5:0x5b8db5dead1bb088!8m2!3d53.348638799999996!4d-6.2667114","https://search.google.com/local/reviews?placeid=ChIJtTOXRIIOZ0gRiLAbrd61jVs&q=restaurant,+dublin&authuser=0&hl=en&gl=US","{""1"": 337, ""2"": 287, ""3"": 1034, ""4"": 3477, ""5"": 7850}",12985,4.4,ChZDSUhNMG9nS0VJQ0FnSUN4bzk2b2JnEAE,https://www.google.com/maps/contrib/104617602285839532658?hl=en-US,Ruben Lemus,1.04618E+20,https://lh3.googleusercontent.com/a-/AD_cMMRm_-cJ6eiiFi_Fw3d2NPAUL9f7AMUO3CU5LeKllBUM0PA=s120-c-rp-mo-br100,"Amazing restaurant. We were outside because the weather was nice, good atmosphere but the inside is beautiful too. Loved the concept it is a restaurant in a literal church. About our experience, we got fish and chips and it was absolutely fantastic. Strongly recommend it if you go to Dublin.",https://lh5.googleusercontent.com/p/AF1QipM22x86jPF_1-eCBIg_G4furTuezt_pVi72a_SA,https://lh5.googleusercontent.com/p/AF1QipM22x86jPF_1-eCBIg_G4furTuezt_pVi72a_SA,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4bzk2b2JnEAE!2m1!1s0x0:0x5b8db5dead1bb088!3m1!1s2@1:CIHM0ogKEICAgICxo96obg%7CCgsIkfa5owYQ-P7mEQ%7C?hl=en-US,5,1684962065,05/24/2023 21:01:05,0,6.59713E+18
"restaurant, dublin","The Church Café, Late Bar & Restaurant",0x48670e82449733b5:0x5b8db5dead1bb088,ChIJtTOXRIIOZ0gRiLAbrd61jVs,"https://www.google.com/maps/place/The+Church+Caf%C3%A9%2C+Late+Bar+%26+Restaurant/@53.348638799999996,-6.2667114,14z/data=!4m8!1m2!2m1!1sThe+Church+Caf%C3%A9%2C+Late+Bar+%26+Restaurant!3m4!1s0x48670e82449733b5:0x5b8db5dead1bb088!8m2!3d53.348638799999996!4d-6.2667114","https://search.google.com/local/reviews?placeid=ChIJtTOXRIIOZ0gRiLAbrd61jVs&q=restaurant,+dublin&authuser=0&hl=en&gl=US","{""1"": 337, ""2"": 287, ""3"": 1034, ""4"": 3477, ""5"": 7850}",12985,4.4,ChdDSUhNMG9nS0VJQ0FnSUNSanA2OGxRRRAB,https://www.google.com/maps/contrib/109618605847115578022?hl=en-US,jerome joseph philip,1.09619E+20,https://lh3.googleusercontent.com/a-/AD_cMMQKmPWQmNASfjrAKRNJH9FlNioqU5s8tDNVvAx6vypIJkA=s120-c-rp-mo-ba4-br100,"What a great time here. ABBI was an absolute delight serving us the evening. I will certainly recommend this place for good food , ambiance and booze. But yes it does get very busy during weekends so preferably do make reservations and go",https://lh5.googleusercontent.com/p/AF1QipMC_G-e75tSx23q3ZRZBx_crUK2-ynAQgyCtbjE,"https://lh5.googleusercontent.com/p/AF1QipMC_G-e75tSx23q3ZRZBx_crUK2-ynAQgyCtbjE, https://lh5.googleusercontent.com/p/AF1QipMjIaACIxA6wef3BhPigOED7Lmz0Fih6KGhkWrk, https://lh5.googleusercontent.com/p/AF1QipObdDC_Lwgq2vUMxOpF5vhk7uldViu-eQdMIsPi, https://lh5.googleusercontent.com/p/AF1QipNztaNbw6UpM8X3y-A2IDlcY9LxzNnxYC2E7-LW",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSanA2OGxRRRAB!2m1!1s0x0:0x5b8db5dead1bb088!3m1!1s2@1:CIHM0ogKEICAgICRjp68lQE%7CCgwIxc-ioQYQ8OzKkgI%7C?hl=en-US,5,1680385989,04/01/2023 21:53,1,6.59713E+18
"restaurant, dublin","The Church Café, Late Bar & Restaurant",0x48670e82449733b5:0x5b8db5dead1bb088,ChIJtTOXRIIOZ0gRiLAbrd61jVs,"https://www.google.com/maps/place/The+Church+Caf%C3%A9%2C+Late+Bar+%26+Restaurant/@53.348638799999996,-6.2667114,14z/data=!4m8!1m2!2m1!1sThe+Church+Caf%C3%A9%2C+Late+Bar+%26+Restaurant!3m4!1s0x48670e82449733b5:0x5b8db5dead1bb088!8m2!3d53.348638799999996!4d-6.2667114","https://search.google.com/local/reviews?placeid=ChIJtTOXRIIOZ0gRiLAbrd61jVs&q=restaurant,+dublin&authuser=0&hl=en&gl=US","{""1"": 337, ""2"": 287, ""3"": 1034, ""4"": 3477, ""5"": 7850}",12985,4.4,ChZDSUhNMG9nS0VJQ0FnSURScXVpVVpBEAE,https://www.google.com/maps/contrib/108388376180402374503?hl=en-US,Arvin Joseph Ignacio,1.08388E+20,https://lh3.googleusercontent.com/a/AAcHTtdtNan7xE55Za762dijNXOpW04ATuU4Hkm0WmFamFLb=s120-c-rp-mo-ba4-br100,"Got intrigued by the church turn to restaurant. The alcohol whiskey was good, the lamb stew was so tender, and the calamari was superb. The best of the best is the spectacular service by IAN. Service with a warm smile sets the ambiance of a great meal.

Thank you Ian. Keep up the good work.",https://lh5.googleusercontent.com/p/AF1QipMX00A4m41WOVJ5_PcvWIv-Q_ElMtGiOuGoaiIb,"https://lh5.googleusercontent.com/p/AF1QipMX00A4m41WOVJ5_PcvWIv-Q_ElMtGiOuGoaiIb, https://lh5.googleusercontent.com/p/AF1QipOtGykzrfSlymiRjwQZSoUFGSpXN6SML9ticZ2d, https://lh5.googleusercontent.com/p/AF1QipPdd7AHPmSeLGawtuX-YT6SVM8dfWuAVWAK-uvz, https://lh5.googleusercontent.com/p/AF1QipOmiBnCHh94iRixXYV4u2fxf5Y8vLdMitV3TiVj",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURScXVpVVpBEAE!2m1!1s0x0:0x5b8db5dead1bb088!3m1!1s2@1:CIHM0ogKEICAgIDRquiUZA%7CCgwItZqQogYQkLzGuAI%7C?hl=en-US,5,1682181429,04/22/2023 16:37:09,0,6.59713E+18
"restaurant, dublin","The Church Café, Late Bar & Restaurant",0x48670e82449733b5:0x5b8db5dead1bb088,ChIJtTOXRIIOZ0gRiLAbrd61jVs,"https://www.google.com/maps/place/The+Church+Caf%C3%A9%2C+Late+Bar+%26+Restaurant/@53.348638799999996,-6.2667114,14z/data=!4m8!1m2!2m1!1sThe+Church+Caf%C3%A9%2C+Late+Bar+%26+Restaurant!3m4!1s0x48670e82449733b5:0x5b8db5dead1bb088!8m2!3d53.348638799999996!4d-6.2667114","https://search.google.com/local/reviews?placeid=ChIJtTOXRIIOZ0gRiLAbrd61jVs&q=restaurant,+dublin&authuser=0&hl=en&gl=US","{""1"": 337, ""2"": 287, ""3"": 1034, ""4"": 3477, ""5"": 7850}",12985,4.4,ChdDSUhNMG9nS0VJQ0FnSURCMFpib2l3RRAB,https://www.google.com/maps/contrib/118096247309799066260?hl=en-US,Krzysztof Szulc,1.18096E+20,https://lh3.googleusercontent.com/a-/AD_cMMQO2X5zKlmrr0WDK160Srh8EgkL-t46o375nXwgqWwcZjG3=s120-c-rp-mo-ba5-br100,"Awesome pub - 100% Irish. Really sensational decor of the premises and a one-of-a-kind atmosphere. There are original church organ played and created by Georg Friedrich Handel (including Messiah)!
The wonderful taste of perfectly poured Guinness. Nice, cultural and helpful service. I recommend to everyone!! wonderful taste of perfectly poured Guinness. I recommend to everyone!!",https://lh5.googleusercontent.com/p/AF1QipMMSJDf8BvOSUXESollN3obTvefqdDvQg0RDScE,"https://lh5.googleusercontent.com/p/AF1QipMMSJDf8BvOSUXESollN3obTvefqdDvQg0RDScE, https://lh5.googleusercontent.com/p/AF1QipODCuXfVttsi37Vj79cJ7KM2S-6yCMxz3pbyxZw, https://lh5.googleusercontent.com/p/AF1QipPDlXsyh8z_JmOi_qwA_57Cg2DhA7hoMna79nm3, https://lh5.googleusercontent.com/p/AF1QipPQcDq360g78mX84rimyqA9BYwzW1t1iSXT1SJd, https://lh5.googleusercontent.com/p/AF1QipOdWQ0-oaBVa0F4kHqocgKkg7GIGwo6FLT-T3T6, https://lh5.googleusercontent.com/p/AF1QipN8ZHFY1A1CG9L5AWfCMuhwDXMRrB4KQOANLlT4, https://lh5.googleusercontent.com/p/AF1QipNl7smHMWhfftEFBRyCwbrJx4Psmwr19OsnwsvA, https://lh5.googleusercontent.com/p/AF1QipOjPD9ahlRbC3QNkOaBH3rBayfzoiu7dM8BB9MG, https://lh5.googleusercontent.com/p/AF1QipPsXuknhPTM3jW5JsSpUVHqn0OQKP8Y1MhJ2B1f",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURCMFpib2l3RRAB!2m1!1s0x0:0x5b8db5dead1bb088!3m1!1s2@1:CIHM0ogKEICAgIDB0ZboiwE%7CCgsI6d7UngYQgI-7Pg%7C?hl=en-US,5,1674915689,01/28/2023 14:21:29,0,6.59713E+18
"restaurant, dublin","The Church Café, Late Bar & Restaurant",0x48670e82449733b5:0x5b8db5dead1bb088,ChIJtTOXRIIOZ0gRiLAbrd61jVs,"https://www.google.com/maps/place/The+Church+Caf%C3%A9%2C+Late+Bar+%26+Restaurant/@53.348638799999996,-6.2667114,14z/data=!4m8!1m2!2m1!1sThe+Church+Caf%C3%A9%2C+Late+Bar+%26+Restaurant!3m4!1s0x48670e82449733b5:0x5b8db5dead1bb088!8m2!3d53.348638799999996!4d-6.2667114","https://search.google.com/local/reviews?placeid=ChIJtTOXRIIOZ0gRiLAbrd61jVs&q=restaurant,+dublin&authuser=0&hl=en&gl=US","{""1"": 337, ""2"": 287, ""3"": 1034, ""4"": 3477, ""5"": 7850}",12985,4.4,ChdDSUhNMG9nS0VJQ0FnSUNSdFBiMG53RRAB,https://www.google.com/maps/contrib/115582752555966739314?hl=en-US,Ryan Jackson,1.15583E+20,https://lh3.googleusercontent.com/a-/AD_cMMTxqYAEd8oyV5OmtudCUDHIFeIXml_I9k5Z7ywMZxhpgA=s120-c-rp-mo-ba3-br100,"I really don't know how people don't give this  place 5 stars. From the start of our meal, I did the whiskey tasting and was guided through some Ireland distillery's. The waitress and bartender were amazing. They gave suggestions on different whiskeys to try. Then we had oysters, fish and chips, and a burger with very delicate meat. This was one of my favorite places in Dublin, and I will be going back.",https://lh5.googleusercontent.com/p/AF1QipMMUgiEWzBXCI102wZ92ByOObCKV2FQ9aPaXf59,"https://lh5.googleusercontent.com/p/AF1QipMMUgiEWzBXCI102wZ92ByOObCKV2FQ9aPaXf59, https://lh5.googleusercontent.com/p/AF1QipNjyRMzecHAOrIrAl44fWKAHw2lVPrdr4VZvkAo",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSdFBiMG53RRAB!2m1!1s0x0:0x5b8db5dead1bb088!3m1!1s2@1:CIHM0ogKEICAgICRtPb0nwE%7CCgsI7dKAoQYQ0IyWdg%7C?hl=en-US,5,1679829357,03/26/2023 11:15:57,0,6.59713E+18
"restaurant, dublin","The Church Café, Late Bar & Restaurant",0x48670e82449733b5:0x5b8db5dead1bb088,ChIJtTOXRIIOZ0gRiLAbrd61jVs,"https://www.google.com/maps/place/The+Church+Caf%C3%A9%2C+Late+Bar+%26+Restaurant/@53.348638799999996,-6.2667114,14z/data=!4m8!1m2!2m1!1sThe+Church+Caf%C3%A9%2C+Late+Bar+%26+Restaurant!3m4!1s0x48670e82449733b5:0x5b8db5dead1bb088!8m2!3d53.348638799999996!4d-6.2667114","https://search.google.com/local/reviews?placeid=ChIJtTOXRIIOZ0gRiLAbrd61jVs&q=restaurant,+dublin&authuser=0&hl=en&gl=US","{""1"": 337, ""2"": 287, ""3"": 1034, ""4"": 3477, ""5"": 7850}",12985,4.4,ChZDSUhNMG9nS0VJQ0FnSUNKMTVybU9nEAE,https://www.google.com/maps/contrib/112711181145622049381?hl=en-US,Ilja-Otis Godau,1.12711E+20,https://lh3.googleusercontent.com/a-/AD_cMMT69mZAHFb1jcRxvjnqs05t5W94IBXVc_mFXoF_NNi0ej4l=s120-c-rp-mo-ba6-br100,Great place for dinner. The food was excellent - I had the lamb stew. The place is unique as it is in an old church—quite an exciting setting. Make sure you have a reservation; else it can be hard to get a table for dinner - especially during the weekend.,https://lh5.googleusercontent.com/p/AF1QipNWZOEB-DhdbFgIKx7V30gT2QkXt1r9BdNWAz-o,https://lh5.googleusercontent.com/p/AF1QipNWZOEB-DhdbFgIKx7V30gT2QkXt1r9BdNWAz-o,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKMTVybU9nEAE!2m1!1s0x0:0x5b8db5dead1bb088!3m1!1s2@1:CIHM0ogKEICAgICJ15rmOg%7CCgsIn5iwpQYQ0IXHIQ%7C?hl=en-US,4,1688996895,07/10/2023 13:48,0,6.59713E+18
"restaurant, dublin","The Church Café, Late Bar & Restaurant",0x48670e82449733b5:0x5b8db5dead1bb088,ChIJtTOXRIIOZ0gRiLAbrd61jVs,"https://www.google.com/maps/place/The+Church+Caf%C3%A9%2C+Late+Bar+%26+Restaurant/@53.348638799999996,-6.2667114,14z/data=!4m8!1m2!2m1!1sThe+Church+Caf%C3%A9%2C+Late+Bar+%26+Restaurant!3m4!1s0x48670e82449733b5:0x5b8db5dead1bb088!8m2!3d53.348638799999996!4d-6.2667114","https://search.google.com/local/reviews?placeid=ChIJtTOXRIIOZ0gRiLAbrd61jVs&q=restaurant,+dublin&authuser=0&hl=en&gl=US","{""1"": 337, ""2"": 287, ""3"": 1034, ""4"": 3477, ""5"": 7850}",12985,4.4,ChZDSUhNMG9nS0VJQ0FnSUN4NU51Z1pREAE,https://www.google.com/maps/contrib/115318289328870762610?hl=en-US,Anushri Gupta,1.15318E+20,https://lh3.googleusercontent.com/a-/AD_cMMQv0ntprKOnABOcAc_XQ-_-pWRARrCDNvX2wut1BPcofJw=s120-c-rp-mo-ba2-br100,"Great Ambiance and Tasty Food!

We recently dined at this restaurant and I must say, the ambiance was great! The church decor and interiors made the dining experience unique and memorable. We pre-booked a table for our group of 5 and we were seated promptly upon arrival. Our waitress was very attentive and friendly.

The food was delicious! They had a variety of vegetarian options and their vegan fried rice was an absolute delicacy. The cocktails were refreshing and beautifully presented. We thoroughly enjoyed our meals.

The bar area was also great with live Irish music playing throughout. We even got to see some tap dance which was an added bonus. The staff were very friendly and accommodating, making our dining experience even better.

Overall, I would highly recommend this restaurant. The combination of great ambiance, delicious food, and friendly staff makes it definitely worth a visit.",https://lh5.googleusercontent.com/p/AF1QipNSww9pEG_DPwkwnry3RLXfNSAuUyU9LoZIpNn6,"https://lh5.googleusercontent.com/p/AF1QipNSww9pEG_DPwkwnry3RLXfNSAuUyU9LoZIpNn6, https://lh5.googleusercontent.com/p/AF1QipNysooZpmdoIhoidRSB8A2roNnMrtEq5cOAAGJA",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4NU51Z1pREAE!2m1!1s0x0:0x5b8db5dead1bb088!3m1!1s2@1:CIHM0ogKEICAgICx5NugZQ%7CCgwI_4jyogYQwM7eyAI%7C?hl=en-US,5,1683784831,05/11/2023 06:00,0,6.59713E+18
"restaurant, dublin","The Church Café, Late Bar & Restaurant",0x48670e82449733b5:0x5b8db5dead1bb088,ChIJtTOXRIIOZ0gRiLAbrd61jVs,"https://www.google.com/maps/place/The+Church+Caf%C3%A9%2C+Late+Bar+%26+Restaurant/@53.348638799999996,-6.2667114,14z/data=!4m8!1m2!2m1!1sThe+Church+Caf%C3%A9%2C+Late+Bar+%26+Restaurant!3m4!1s0x48670e82449733b5:0x5b8db5dead1bb088!8m2!3d53.348638799999996!4d-6.2667114","https://search.google.com/local/reviews?placeid=ChIJtTOXRIIOZ0gRiLAbrd61jVs&q=restaurant,+dublin&authuser=0&hl=en&gl=US","{""1"": 337, ""2"": 287, ""3"": 1034, ""4"": 3477, ""5"": 7850}",12985,4.4,ChdDSUhNMG9nS0VJQ0FnSUN4djR1VTVRRRAB,https://www.google.com/maps/contrib/116250512432269201210?hl=en-US,Victoria Aïach,1.16251E+20,https://lh3.googleusercontent.com/a-/AD_cMMQW5fP7g9wgdFgQdoJtRAe895J4sdQUnhuV0NSRIsXrGgk=s120-c-rp-mo-ba4-br100,We went there for lunch. We were not really convinced by the menu and the food itself but the staff was super friendly and welcoming and the place looks gorgeous inside. I think that we should probably go again but more for drinks than food that was basic but really expensive.,https://lh5.googleusercontent.com/p/AF1QipPkHGJEOybH9oKG8ajSpdTtLIo_QP5PLjMf4-vE,"https://lh5.googleusercontent.com/p/AF1QipPkHGJEOybH9oKG8ajSpdTtLIo_QP5PLjMf4-vE, https://lh5.googleusercontent.com/p/AF1QipN3GLXEx8suS_qBjTgxG4bFiOwcH7dwiWXkQpog, https://lh5.googleusercontent.com/p/AF1QipMoBE4j4lJlHz3f1XHOZ4YUiBdezaLZntvN3Xpn",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4djR1VTVRRRAB!2m1!1s0x0:0x5b8db5dead1bb088!3m1!1s2@1:CIHM0ogKEICAgICxv4uU5QE%7CCgwIgJrUowYQ2OT5lQE%7C?hl=en-US,3,1685392640,05/29/2023 20:37:20,0,6.59713E+18
"restaurant, dublin","The Church Café, Late Bar & Restaurant",0x48670e82449733b5:0x5b8db5dead1bb088,ChIJtTOXRIIOZ0gRiLAbrd61jVs,"https://www.google.com/maps/place/The+Church+Caf%C3%A9%2C+Late+Bar+%26+Restaurant/@53.348638799999996,-6.2667114,14z/data=!4m8!1m2!2m1!1sThe+Church+Caf%C3%A9%2C+Late+Bar+%26+Restaurant!3m4!1s0x48670e82449733b5:0x5b8db5dead1bb088!8m2!3d53.348638799999996!4d-6.2667114","https://search.google.com/local/reviews?placeid=ChIJtTOXRIIOZ0gRiLAbrd61jVs&q=restaurant,+dublin&authuser=0&hl=en&gl=US","{""1"": 337, ""2"": 287, ""3"": 1034, ""4"": 3477, ""5"": 7850}",12985,4.4,ChZDSUhNMG9nS0VJQ0FnSURoLTlhMFFnEAE,https://www.google.com/maps/contrib/118227514260830198925?hl=en-US,Marina Souza,1.18228E+20,https://lh3.googleusercontent.com/a-/AD_cMMScrN5ykc0QbUIlMXOyRU3c0BRpvTLMqtiZHS40tBwUBIw=s120-c-rp-mo-ba4-br100,"I have visited The Church cafe a couple times so far. Definitely a spot to visit in Dublin. The venue is beautiful, service is great and food is good. My only concern is very limited offer of vegan options but they are alright. I hope to see more vegan alternatives in the future.",https://lh5.googleusercontent.com/p/AF1QipM7rZNbrE4n81zbg-O_FOy-klzgEgOHYZiNW5kT,"https://lh5.googleusercontent.com/p/AF1QipM7rZNbrE4n81zbg-O_FOy-klzgEgOHYZiNW5kT, https://lh5.googleusercontent.com/p/AF1QipNzpgq-DGZ10oY-vonr9CBrcTm81oA_e1ZAH2Mf, https://lh5.googleusercontent.com/p/AF1QipMtLT0-WYHg2fJXW_QOeJ2lyRD2dtom1b-vKypc, https://lh5.googleusercontent.com/p/AF1QipM8_gkZksJdvavXpjjTm3tWekS6AbOV9I1kb0So, https://lh5.googleusercontent.com/p/AF1QipMMhCL2LXDrwrF1-ChzX-F6l-S6QB2xIHuW-R7U, https://lh5.googleusercontent.com/p/AF1QipNe0CqPvjS0jObd7D1SfduSMUy_0p2_u0wu80E1, https://lh5.googleusercontent.com/p/AF1QipPPgEjQ6fnyh89gW_cstuzaFgBVXtmrEX8ogbfu",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURoLTlhMFFnEAE!2m1!1s0x0:0x5b8db5dead1bb088!3m1!1s2@1:CIHM0ogKEICAgIDh-9a0Qg%7CCgwIs6_ZoAYQ6ISW8AI%7C?hl=en-US,5,1679185843,03/19/2023 00:30:43,1,6.59713E+18
"restaurant, dublin","The Church Café, Late Bar & Restaurant",0x48670e82449733b5:0x5b8db5dead1bb088,ChIJtTOXRIIOZ0gRiLAbrd61jVs,"https://www.google.com/maps/place/The+Church+Caf%C3%A9%2C+Late+Bar+%26+Restaurant/@53.348638799999996,-6.2667114,14z/data=!4m8!1m2!2m1!1sThe+Church+Caf%C3%A9%2C+Late+Bar+%26+Restaurant!3m4!1s0x48670e82449733b5:0x5b8db5dead1bb088!8m2!3d53.348638799999996!4d-6.2667114","https://search.google.com/local/reviews?placeid=ChIJtTOXRIIOZ0gRiLAbrd61jVs&q=restaurant,+dublin&authuser=0&hl=en&gl=US","{""1"": 337, ""2"": 287, ""3"": 1034, ""4"": 3477, ""5"": 7850}",12985,4.4,ChZDSUhNMG9nS0VJQ0FnSUNKLTdidWVBEAE,https://www.google.com/maps/contrib/110819901178171414919?hl=en-US,Michelle Bismo,1.1082E+20,https://lh3.googleusercontent.com/a/AAcHTtdKg_oyeAF4jsjOtN7Z0X-LDO_QsTLGD58yynmmtIbV=s120-c-rp-mo-br100,"We had a wonderful time here today. The food was exceptional, and Abbi provided excellent service! We definitely plan to revisit this place in the future.",https://lh5.googleusercontent.com/p/AF1QipN9L7ljlvJiDoe1HLw9E9lJovW481samG7iZ1r9,"https://lh5.googleusercontent.com/p/AF1QipN9L7ljlvJiDoe1HLw9E9lJovW481samG7iZ1r9, https://lh5.googleusercontent.com/p/AF1QipME3QXDmz4_HdUuRF6yUH7Wk9B_ut4arzmgTZwE",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKLTdidWVBEAE!2m1!1s0x0:0x5b8db5dead1bb088!3m1!1s2@1:CIHM0ogKEICAgICJ-7bueA%7CCgsI8c2XpQYQ4KOMOg%7C?hl=en-US,5,1688594161,07/05/2023 21:56,0,6.59713E+18
"restaurant, dublin","The Church Café, Late Bar & Restaurant",0x48670e82449733b5:0x5b8db5dead1bb088,ChIJtTOXRIIOZ0gRiLAbrd61jVs,"https://www.google.com/maps/place/The+Church+Caf%C3%A9%2C+Late+Bar+%26+Restaurant/@53.348638799999996,-6.2667114,14z/data=!4m8!1m2!2m1!1sThe+Church+Caf%C3%A9%2C+Late+Bar+%26+Restaurant!3m4!1s0x48670e82449733b5:0x5b8db5dead1bb088!8m2!3d53.348638799999996!4d-6.2667114","https://search.google.com/local/reviews?placeid=ChIJtTOXRIIOZ0gRiLAbrd61jVs&q=restaurant,+dublin&authuser=0&hl=en&gl=US","{""1"": 337, ""2"": 287, ""3"": 1034, ""4"": 3477, ""5"": 7850}",12985,4.4,ChdDSUhNMG9nS0VJQ0FnSURCemNiOTVnRRAB,https://www.google.com/maps/contrib/100804382728367790698?hl=en-US,Zoé Sfrt,1.00804E+20,https://lh3.googleusercontent.com/a-/AD_cMMQmz1vScUE3t8yHnmLrKxfzUgDkBteHee08h2YWbGQNa1Y=s120-c-rp-mo-ba2-br100,"The service was fast and perfect, thanks to our server Leon who was just exceptional!! The food was just amazing! Really tasty and at a good price. The location is somewhat weird but it makes the experience really nice. The music is nice and traditional!!!
Overall the experience was excellent and I highly recommend this place!",https://lh5.googleusercontent.com/p/AF1QipOh9N4lPj06wdGGbeHGmgAOrWWdpJ0L7Agr7gMz,"https://lh5.googleusercontent.com/p/AF1QipOh9N4lPj06wdGGbeHGmgAOrWWdpJ0L7Agr7gMz, https://lh5.googleusercontent.com/p/AF1QipOqq3-6fAOYac9E2qGTlcKGHrADTvenXDvlw2EW, https://lh5.googleusercontent.com/p/AF1QipNTYDERLza-M2esee_aV5K7r86h6TblMFwTge58, https://lh5.googleusercontent.com/p/AF1QipPdagBw-qvpahEvJwPmF5JKcefyFAlSa-roQK1Q, https://lh5.googleusercontent.com/p/AF1QipNmYilWrURC2LJKR4CwBHKehLNqwmlQR-pFip9R, https://lh5.googleusercontent.com/p/AF1QipNdgvUxID2sW22mKUyNWckuRDfsd674HHW059Ln, https://lh5.googleusercontent.com/p/AF1QipOjOv_BpAss-_QTZ90g_3VIbtkjdu7yCntlVelx, https://lh5.googleusercontent.com/p/AF1QipPAFt7bnMVM2nNPVqzmEb4pWXrZynAxz1Em7Du_, https://lh5.googleusercontent.com/p/AF1QipOkrUleBJ0iXR9DgPGoCdb0gKnE791Qpq0cDuPU, https://lh5.googleusercontent.com/p/AF1QipMaUeFAHgfuHnI2bNG_-1zFqjkx4P1BmnViFBSJ",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURCemNiOTVnRRAB!2m1!1s0x0:0x5b8db5dead1bb088!3m1!1s2@1:CIHM0ogKEICAgIDBzcb95gE%7CCgwI2MqAnwYQgKnn4QE%7C?hl=en-US,5,1675634008,02/05/2023 21:53,0,6.59713E+18
